Latitude,Longitude,Flux_10MeV,Flux_30MeV
45.0,60.0,0.0,0.0
45.0,63.0,0.0,0.0
45.0,66.0,0.0,0.0
45.0,69.0,0.0,0.0
45.0,72.0,0.0,0.0
45.0,75.0,0.0,0.0
45.0,78.0,0.0,0.0
45.0,81.0,0.0,0.0
45.0,84.0,0.0,0.0
45.0,87.0,0.0,0.0
45.0,90.0,0.0,0.0
45.0,93.0,0.0,0.0
45.0,96.0,0.0,0.0
45.0,99.0,0.0,0.0
45.0,102.0,0.0,0.0
45.0,105.0,0.0,0.0
45.0,108.0,0.0,0.0
45.0,111.0,0.0,0.0
45.0,114.0,0.0,0.0
45.0,117.0,0.0,0.0
45.0,120.0,0.0,0.0
45.0,123.0,0.0,0.0
45.0,126.0,0.0,0.0
45.0,129.0,0.0,0.0
45.0,132.0,0.0,0.0
45.0,135.0,0.0,0.0
45.0,138.0,0.0,0.0
45.0,141.0,0.0,0.0
45.0,144.0,0.0,0.0
45.0,147.0,0.0,0.0
45.0,150.0,0.0,0.0
45.0,153.0,0.0,0.0
45.0,156.0,0.0,0.0
45.0,159.0,0.0,0.0
45.0,162.0,0.0,0.0
45.0,165.0,0.0,0.0
45.0,168.0,0.0,0.0
45.0,171.0,0.0,0.0
45.0,174.0,0.0,0.0
45.0,177.0,0.0,0.0
45.0,180.0,0.0,0.0
47.0,-180.0,0.0,0.0
47.0,-177.0,0.0,0.0
47.0,-174.0,0.0,0.0
47.0,-171.0,0.0,0.0
47.0,-168.0,0.0,0.0
47.0,-165.0,0.0,0.0
47.0,-162.0,0.0,0.0
47.0,-159.0,0.0,0.0
47.0,-156.0,0.0,0.0
47.0,-153.0,0.0,0.0
47.0,-150.0,0.0,0.0
47.0,-147.0,0.0,0.0
47.0,-144.0,0.0,0.0
47.0,-141.0,0.0,0.0
47.0,-138.0,0.0,0.0
47.0,-135.0,0.0,0.0
47.0,-132.0,0.0,0.0
47.0,-129.0,0.0,0.0
47.0,-126.0,0.0,0.0
47.0,-123.0,0.0,0.0
47.0,-120.0,0.0,0.0
47.0,-117.0,0.0,0.0
47.0,-114.0,0.0,0.0
47.0,-111.0,0.0,0.0
47.0,-108.0,0.0,0.0
47.0,-105.0,0.0,0.0
47.0,-102.0,0.0,0.0
47.0,-99.0,0.0,0.0
47.0,-96.0,0.0,0.0
47.0,-93.0,0.0,0.0
47.0,-90.0,0.0,0.0
47.0,-87.0,0.0,0.0
47.0,-84.0,0.0,0.0
47.0,-81.0,0.0,0.0
47.0,-78.0,0.0,0.0
47.0,-75.0,0.0,0.0
47.0,-72.0,0.0,0.0
47.0,-69.0,0.0,0.0
47.0,-66.0,0.0,0.0
47.0,-63.0,0.0,0.0
47.0,-60.0,0.0,0.0
47.0,-57.0,0.0,0.0
47.0,-54.0,0.0,0.0
47.0,-51.0,0.0,0.0
47.0,-48.0,0.0,0.0
47.0,-45.0,0.0,0.0
47.0,-42.0,0.0,0.0
47.0,-39.0,0.0,0.0
47.0,-36.0,0.0,0.0
47.0,-33.0,0.0,0.0
47.0,-30.0,0.0,0.0
47.0,-27.0,0.0,0.0
47.0,-24.0,0.0,0.0
47.0,-21.0,0.0,0.0
47.0,-18.0,0.0,0.0
47.0,-15.0,0.0,0.0
47.0,-12.0,0.0,0.0
47.0,-9.0,0.0,0.0
47.0,-6.0,0.0,0.0
47.0,-3.0,0.0,0.0
47.0,0.0,0.0,0.0
47.0,3.0,0.0,0.0
47.0,6.0,0.0,0.0
47.0,9.0,0.0,0.0
47.0,12.0,0.0,0.0
47.0,15.0,0.0,0.0
47.0,18.0,0.0,0.0
47.0,21.0,0.0,0.0
47.0,24.0,0.0,0.0
47.0,27.0,0.0,0.0
47.0,30.0,0.0,0.0
47.0,33.0,0.0,0.0
47.0,36.0,0.0,0.0
47.0,39.0,0.0,0.0
47.0,42.0,0.0,0.0
47.0,45.0,0.0,0.0
47.0,48.0,0.0,0.0
47.0,51.0,0.0,0.0
47.0,54.0,0.0,0.0
47.0,57.0,0.0,0.0
47.0,60.0,0.0,0.0
47.0,63.0,0.0,0.0
47.0,66.0,0.0,0.0
47.0,69.0,0.0,0.0
47.0,72.0,0.0,0.0
47.0,75.0,0.0,0.0
47.0,78.0,0.0,0.0
47.0,81.0,0.0,0.0
47.0,84.0,0.0,0.0
47.0,87.0,0.0,0.0
47.0,90.0,0.0,0.0
47.0,93.0,0.0,0.0
47.0,96.0,0.0,0.0
47.0,99.0,0.0,0.0
47.0,102.0,0.0,0.0
47.0,105.0,0.0,0.0
47.0,108.0,0.0,0.0
47.0,111.0,0.0,0.0
47.0,114.0,0.0,0.0
47.0,117.0,0.0,0.0
47.0,120.0,0.0,0.0
47.0,123.0,0.0,0.0
47.0,126.0,0.0,0.0
47.0,129.0,0.0,0.0
47.0,132.0,0.0,0.0
47.0,135.0,0.0,0.0
47.0,138.0,0.0,0.0
47.0,141.0,0.0,0.0
47.0,144.0,0.0,0.0
47.0,147.0,0.0,0.0
47.0,150.0,0.0,0.0
47.0,153.0,0.0,0.0
47.0,156.0,0.0,0.0
47.0,159.0,0.0,0.0
47.0,162.0,0.0,0.0
47.0,165.0,0.0,0.0
47.0,168.0,0.0,0.0
47.0,171.0,0.0,0.0
47.0,174.0,0.0,0.0
47.0,177.0,0.0,0.0
47.0,180.0,0.0,0.0
49.0,-180.0,0.0,0.0
49.0,-177.0,0.0,0.0
49.0,-174.0,0.0,0.0
49.0,-171.0,0.0,0.0
49.0,-168.0,0.0,0.0
49.0,-165.0,0.0,0.0
49.0,-162.0,0.0,0.0
49.0,-159.0,0.0,0.0
49.0,-156.0,0.0,0.0
49.0,-153.0,0.0,0.0
49.0,-150.0,0.0,0.0
49.0,-147.0,0.0,0.0
49.0,-144.0,0.0,0.0
49.0,-141.0,0.0,0.0
49.0,-138.0,0.0,0.0
49.0,-135.0,0.0,0.0
49.0,-132.0,0.0,0.0
49.0,-129.0,0.0,0.0
49.0,-126.0,0.0,0.0
49.0,-123.0,0.0,0.0
49.0,-120.0,0.0,0.0
49.0,-117.0,0.0,0.0
49.0,-114.0,0.0,0.0
49.0,-111.0,0.0,0.0
49.0,-108.0,0.0,0.0
49.0,-105.0,0.0,0.0
49.0,-102.0,0.0,0.0
49.0,-99.0,0.0,0.0
49.0,-96.0,0.0,0.0
49.0,-93.0,0.0,0.0
49.0,-90.0,0.0,0.0
49.0,-87.0,0.0,0.0
49.0,-84.0,0.0,0.0
49.0,-81.0,0.0,0.0
49.0,-78.0,0.0,0.0
49.0,-75.0,0.0,0.0
49.0,-72.0,0.0,0.0
49.0,-69.0,0.0,0.0
49.0,-66.0,0.0,0.0
49.0,-63.0,0.0,0.0
49.0,-60.0,0.0,0.0
49.0,-57.0,0.0,0.0
49.0,-54.0,0.0,0.0
49.0,-51.0,0.0,0.0
49.0,-48.0,0.0,0.0
49.0,-45.0,0.0,0.0
49.0,-42.0,0.0,0.0
49.0,-39.0,0.0,0.0
49.0,-36.0,0.0,0.0
49.0,-33.0,0.0,0.0
49.0,-30.0,0.0,0.0
49.0,-27.0,0.0,0.0
49.0,-24.0,0.0,0.0
49.0,-21.0,0.0,0.0
49.0,-18.0,0.0,0.0
49.0,-15.0,0.0,0.0
49.0,-12.0,0.0,0.0
49.0,-9.0,0.0,0.0
49.0,-6.0,0.0,0.0
49.0,-3.0,0.0,0.0
49.0,0.0,0.0,0.0
49.0,3.0,0.0,0.0
49.0,6.0,0.0,0.0
49.0,9.0,0.0,0.0
49.0,12.0,0.0,0.0
49.0,15.0,0.0,0.0
49.0,18.0,0.0,0.0
49.0,21.0,0.0,0.0
49.0,24.0,0.0,0.0
49.0,27.0,0.0,0.0
49.0,30.0,0.0,0.0
49.0,33.0,0.0,0.0
49.0,36.0,0.0,0.0
49.0,39.0,0.0,0.0
49.0,42.0,0.0,0.0
49.0,45.0,0.0,0.0
49.0,48.0,0.0,0.0
49.0,51.0,0.0,0.0
49.0,54.0,0.0,0.0
49.0,57.0,0.0,0.0
49.0,60.0,0.0,0.0
49.0,63.0,0.0,0.0
49.0,66.0,0.0,0.0
49.0,69.0,0.0,0.0
49.0,72.0,0.0,0.0
49.0,75.0,0.0,0.0
49.0,78.0,0.0,0.0
49.0,81.0,0.0,0.0
49.0,84.0,0.0,0.0
49.0,87.0,0.0,0.0
49.0,90.0,0.0,0.0
49.0,93.0,0.0,0.0
49.0,96.0,0.0,0.0
49.0,99.0,0.0,0.0
49.0,102.0,0.0,0.0
49.0,105.0,0.0,0.0
49.0,108.0,0.0,0.0
49.0,111.0,0.0,0.0
49.0,114.0,0.0,0.0
49.0,117.0,0.0,0.0
49.0,120.0,0.0,0.0
49.0,123.0,0.0,0.0
49.0,126.0,0.0,0.0
49.0,129.0,0.0,0.0
49.0,132.0,0.0,0.0
49.0,135.0,0.0,0.0
49.0,138.0,0.0,0.0
49.0,141.0,0.0,0.0
49.0,144.0,0.0,0.0
49.0,147.0,0.0,0.0
49.0,150.0,0.0,0.0
49.0,153.0,0.0,0.0
49.0,156.0,0.0,0.0
49.0,159.0,0.0,0.0
49.0,162.0,0.0,0.0
49.0,165.0,0.0,0.0
49.0,168.0,0.0,0.0
49.0,171.0,0.0,0.0
49.0,174.0,0.0,0.0
49.0,177.0,0.0,0.0
49.0,180.0,0.0,0.0
51.0,-180.0,0.0,0.0
51.0,-177.0,0.0,0.0
51.0,-174.0,0.0,0.0
51.0,-171.0,0.0,0.0
51.0,-168.0,0.0,0.0
51.0,-165.0,0.0,0.0
51.0,-162.0,0.0,0.0
51.0,-159.0,0.0,0.0
51.0,-156.0,0.0,0.0
51.0,-153.0,0.0,0.0
51.0,-150.0,0.0,0.0
51.0,-147.0,0.0,0.0
51.0,-144.0,0.0,0.0
51.0,-141.0,0.0,0.0
51.0,-138.0,0.0,0.0
51.0,-135.0,0.0,0.0
51.0,-132.0,0.0,0.0
51.0,-129.0,0.0,0.0
51.0,-126.0,0.0,0.0
51.0,-123.0,0.0,0.0
51.0,-120.0,0.0,0.0
51.0,-117.0,0.0,0.0
51.0,-114.0,0.0,0.0
51.0,-111.0,0.0,0.0
51.0,-108.0,0.0,0.0
51.0,-105.0,0.0,0.0
51.0,-102.0,0.0,0.0
51.0,-99.0,0.0,0.0
51.0,-96.0,0.0,0.0
51.0,-93.0,0.0,0.0
51.0,-90.0,0.0,0.0
51.0,-87.0,0.0,0.0
51.0,-84.0,0.0,0.0
51.0,-81.0,0.0,0.0
51.0,-78.0,0.0,0.0
51.0,-75.0,0.0,0.0
51.0,-72.0,0.0,0.0
51.0,-69.0,0.0,0.0
51.0,-66.0,0.0,0.0
51.0,-63.0,0.0,0.0
51.0,-60.0,0.0,0.0
51.0,-57.0,0.0,0.0
51.0,-54.0,0.0,0.0
51.0,-51.0,0.0,0.0
51.0,-48.0,0.0,0.0
51.0,-45.0,0.0,0.0
51.0,-42.0,0.0,0.0
51.0,-39.0,0.0,0.0
51.0,-36.0,0.0,0.0
51.0,-33.0,0.0,0.0
51.0,-30.0,0.0,0.0
51.0,-27.0,0.0,0.0
51.0,-24.0,0.0,0.0
51.0,-21.0,0.0,0.0
51.0,-18.0,0.0,0.0
51.0,-15.0,0.0,0.0
51.0,-12.0,0.0,0.0
51.0,-9.0,0.0,0.0
51.0,-6.0,0.0,0.0
51.0,-3.0,0.0,0.0
51.0,0.0,0.0,0.0
51.0,3.0,0.0,0.0
51.0,6.0,0.0,0.0
51.0,9.0,0.0,0.0
51.0,12.0,0.0,0.0
51.0,15.0,0.0,0.0
51.0,18.0,0.0,0.0
51.0,21.0,0.0,0.0
51.0,24.0,0.0,0.0
51.0,27.0,0.0,0.0
51.0,30.0,0.0,0.0
51.0,33.0,0.0,0.0
51.0,36.0,0.0,0.0
51.0,39.0,0.0,0.0
51.0,42.0,0.0,0.0
51.0,45.0,0.0,0.0
51.0,48.0,0.0,0.0
51.0,51.0,0.0,0.0
51.0,54.0,0.0,0.0
51.0,57.0,0.0,0.0
51.0,60.0,0.0,0.0
51.0,63.0,0.0,0.0
51.0,66.0,0.0,0.0
51.0,69.0,0.0,0.0
51.0,72.0,0.0,0.0
51.0,75.0,0.0,0.0
51.0,78.0,0.0,0.0
51.0,81.0,0.0,0.0
51.0,84.0,0.0,0.0
51.0,87.0,0.0,0.0
51.0,90.0,0.0,0.0
51.0,93.0,0.0,0.0
51.0,96.0,0.0,0.0
51.0,99.0,0.0,0.0
51.0,102.0,0.0,0.0
51.0,105.0,0.0,0.0
51.0,108.0,0.0,0.0
51.0,111.0,0.0,0.0
51.0,114.0,0.0,0.0
51.0,117.0,0.0,0.0
51.0,120.0,0.0,0.0
51.0,123.0,0.0,0.0
51.0,126.0,0.0,0.0
51.0,129.0,0.0,0.0
51.0,132.0,0.0,0.0
51.0,135.0,0.0,0.0
51.0,138.0,0.0,0.0
51.0,141.0,0.0,0.0
51.0,144.0,0.0,0.0
51.0,147.0,0.0,0.0
51.0,150.0,0.0,0.0
51.0,153.0,0.0,0.0
51.0,156.0,0.0,0.0
51.0,159.0,0.0,0.0
51.0,162.0,0.0,0.0
51.0,165.0,0.0,0.0
51.0,168.0,0.0,0.0
51.0,171.0,0.0,0.0
51.0,174.0,0.0,0.0
51.0,177.0,0.0,0.0
51.0,180.0,0.0,0.0
53.0,-180.0,0.0,0.0
53.0,-177.0,0.0,0.0
53.0,-174.0,0.0,0.0
53.0,-171.0,0.0,0.0
53.0,-168.0,0.0,0.0
53.0,-165.0,0.0,0.0
53.0,-162.0,0.0,0.0
53.0,-159.0,0.0,0.0
53.0,-156.0,0.0,0.0
53.0,-153.0,0.0,0.0
53.0,-150.0,0.0,0.0
53.0,-147.0,0.0,0.0
53.0,-144.0,0.0,0.0
53.0,-141.0,0.0,0.0
53.0,-138.0,0.0,0.0
53.0,-135.0,0.0,0.0
53.0,-132.0,0.0,0.0
53.0,-129.0,0.0,0.0
53.0,-126.0,0.0,0.0
53.0,-123.0,0.0,0.0
53.0,-120.0,0.0,0.0
53.0,-117.0,0.0,0.0
53.0,-114.0,0.0,0.0
53.0,-111.0,0.0,0.0
53.0,-108.0,0.0,0.0
53.0,-105.0,0.0,0.0
53.0,-102.0,0.0,0.0
53.0,-99.0,0.0,0.0
53.0,-96.0,0.0,0.0
53.0,-93.0,0.0,0.0
53.0,-90.0,0.0,0.0
53.0,-87.0,0.0,0.0
53.0,-84.0,0.0,0.0
53.0,-81.0,0.0,0.0
53.0,-78.0,0.0,0.0
53.0,-75.0,0.0,0.0
53.0,-72.0,0.0,0.0
53.0,-69.0,0.0,0.0
53.0,-66.0,0.0,0.0
53.0,-63.0,0.0,0.0
53.0,-60.0,0.0,0.0
53.0,-57.0,0.0,0.0
53.0,-54.0,0.0,0.0
53.0,-51.0,0.0,0.0
53.0,-48.0,0.0,0.0
53.0,-45.0,0.0,0.0
53.0,-42.0,0.0,0.0
53.0,-39.0,0.0,0.0
53.0,-36.0,0.0,0.0
53.0,-33.0,0.0,0.0
53.0,-30.0,0.0,0.0
53.0,-27.0,0.0,0.0
53.0,-24.0,0.0,0.0
53.0,-21.0,0.0,0.0
53.0,-18.0,0.0,0.0
53.0,-15.0,0.0,0.0
53.0,-12.0,0.0,0.0
53.0,-9.0,0.0,0.0
53.0,-6.0,0.0,0.0
53.0,-3.0,0.0,0.0
53.0,0.0,0.0,0.0
53.0,3.0,0.0,0.0
53.0,6.0,0.0,0.0
53.0,9.0,0.0,0.0
53.0,12.0,0.0,0.0
53.0,15.0,0.0,0.0
53.0,18.0,0.0,0.0
53.0,21.0,0.0,0.0
53.0,24.0,0.0,0.0
53.0,27.0,0.0,0.0
53.0,30.0,0.0,0.0
53.0,33.0,0.0,0.0
53.0,36.0,0.0,0.0
53.0,39.0,0.0,0.0
53.0,42.0,0.0,0.0
53.0,45.0,0.0,0.0
53.0,48.0,0.0,0.0
53.0,51.0,0.0,0.0
53.0,54.0,0.0,0.0
53.0,57.0,0.0,0.0
53.0,60.0,0.0,0.0
53.0,63.0,0.0,0.0
53.0,66.0,0.0,0.0
53.0,69.0,0.0,0.0
53.0,72.0,0.0,0.0
53.0,75.0,0.0,0.0
53.0,78.0,0.0,0.0
53.0,81.0,0.0,0.0
53.0,84.0,0.0,0.0
53.0,87.0,0.0,0.0
53.0,90.0,0.0,0.0
53.0,93.0,0.0,0.0
53.0,96.0,0.0,0.0
53.0,99.0,0.0,0.0
53.0,102.0,0.0,0.0
53.0,105.0,0.0,0.0
53.0,108.0,0.0,0.0
53.0,111.0,0.0,0.0
53.0,114.0,0.0,0.0
53.0,117.0,0.0,0.0
53.0,120.0,0.0,0.0
53.0,123.0,0.0,0.0
53.0,126.0,0.0,0.0
53.0,129.0,0.0,0.0
53.0,132.0,0.0,0.0
53.0,135.0,0.0,0.0
53.0,138.0,0.0,0.0
53.0,141.0,0.0,0.0
53.0,144.0,0.0,0.0
53.0,147.0,0.0,0.0
53.0,150.0,0.0,0.0
53.0,153.0,0.0,0.0
53.0,156.0,0.0,0.0
53.0,159.0,0.0,0.0
53.0,162.0,0.0,0.0
53.0,165.0,0.0,0.0
53.0,168.0,0.0,0.0
53.0,171.0,0.0,0.0
53.0,174.0,0.0,0.0
53.0,177.0,0.0,0.0
53.0,180.0,0.0,0.0
55.0,-180.0,0.0,0.0
55.0,-177.0,0.0,0.0
55.0,-174.0,0.0,0.0
55.0,-171.0,0.0,0.0
55.0,-168.0,0.0,0.0
55.0,-165.0,0.0,0.0
55.0,-162.0,0.0,0.0
55.0,-159.0,0.0,0.0
55.0,-156.0,0.0,0.0
55.0,-153.0,0.0,0.0
55.0,-150.0,0.0,0.0
55.0,-147.0,0.0,0.0
55.0,-144.0,0.0,0.0
55.0,-141.0,0.0,0.0
55.0,-138.0,0.0,0.0
55.0,-135.0,0.0,0.0
55.0,-132.0,0.0,0.0
55.0,-129.0,0.0,0.0
55.0,-126.0,0.0,0.0
55.0,-123.0,0.0,0.0
55.0,-120.0,0.0,0.0
55.0,-117.0,0.0,0.0
55.0,-114.0,0.0,0.0
55.0,-111.0,0.0,0.0
55.0,-108.0,0.0,0.0
55.0,-105.0,0.0,0.0
55.0,-102.0,0.0,0.0
55.0,-99.0,0.0,0.0
55.0,-96.0,0.0,0.0
55.0,-93.0,0.0,0.0
55.0,-90.0,0.0,0.0
55.0,-87.0,0.0,0.0
55.0,-84.0,0.0,0.0
55.0,-81.0,0.0,0.0
55.0,-78.0,0.0,0.0
55.0,-75.0,0.0,0.0
55.0,-72.0,0.0,0.0
55.0,-69.0,0.0,0.0
55.0,-66.0,0.0,0.0
55.0,-63.0,0.0,0.0
55.0,-60.0,0.0,0.0
55.0,-57.0,0.0,0.0
55.0,-54.0,0.0,0.0
55.0,-51.0,0.0,0.0
55.0,-48.0,0.0,0.0
55.0,-45.0,0.0,0.0
55.0,-42.0,0.0,0.0
55.0,-39.0,0.0,0.0
55.0,-36.0,0.0,0.0
55.0,-33.0,0.0,0.0
55.0,-30.0,0.0,0.0
55.0,-27.0,0.0,0.0
55.0,-24.0,0.0,0.0
55.0,-21.0,0.0,0.0
55.0,-18.0,0.0,0.0
55.0,-15.0,0.0,0.0
55.0,-12.0,0.0,0.0
55.0,-9.0,0.0,0.0
55.0,-6.0,0.0,0.0
55.0,-3.0,0.0,0.0
55.0,0.0,0.0,0.0
55.0,3.0,0.0,0.0
55.0,6.0,0.0,0.0
55.0,9.0,0.0,0.0
55.0,12.0,0.0,0.0
55.0,15.0,0.0,0.0
55.0,18.0,0.0,0.0
55.0,21.0,0.0,0.0
55.0,24.0,0.0,0.0
55.0,27.0,0.0,0.0
55.0,30.0,0.0,0.0
55.0,33.0,0.0,0.0
55.0,36.0,0.0,0.0
55.0,39.0,0.0,0.0
55.0,42.0,0.0,0.0
55.0,45.0,0.0,0.0
55.0,48.0,0.0,0.0
55.0,51.0,0.0,0.0
55.0,54.0,0.0,0.0
55.0,57.0,0.0,0.0
55.0,60.0,0.0,0.0
55.0,63.0,0.0,0.0
55.0,66.0,0.0,0.0
55.0,69.0,0.0,0.0
55.0,72.0,0.0,0.0
55.0,75.0,0.0,0.0
55.0,78.0,0.0,0.0
55.0,81.0,0.0,0.0
55.0,84.0,0.0,0.0
55.0,87.0,0.0,0.0
55.0,90.0,0.0,0.0
55.0,93.0,0.0,0.0
55.0,96.0,0.0,0.0
55.0,99.0,0.0,0.0
55.0,102.0,0.0,0.0
55.0,105.0,0.0,0.0
55.0,108.0,0.0,0.0
55.0,111.0,0.0,0.0
55.0,114.0,0.0,0.0
55.0,117.0,0.0,0.0
55.0,120.0,0.0,0.0
55.0,123.0,0.0,0.0
55.0,126.0,0.0,0.0
55.0,129.0,0.0,0.0
55.0,132.0,0.0,0.0
55.0,135.0,0.0,0.0
55.0,138.0,0.0,0.0
55.0,141.0,0.0,0.0
55.0,144.0,0.0,0.0
55.0,147.0,0.0,0.0
55.0,150.0,0.0,0.0
55.0,153.0,0.0,0.0
55.0,156.0,0.0,0.0
55.0,159.0,0.0,0.0
55.0,162.0,0.0,0.0
55.0,165.0,0.0,0.0
55.0,168.0,0.0,0.0
55.0,171.0,0.0,0.0
55.0,174.0,0.0,0.0
55.0,177.0,0.0,0.0
55.0,180.0,0.0,0.0
57.0,-180.0,0.0,0.0
57.0,-177.0,0.0,0.0
57.0,-174.0,0.0,0.0
57.0,-171.0,0.0,0.0
57.0,-168.0,0.0,0.0
57.0,-165.0,0.0,0.0
57.0,-162.0,0.0,0.0
57.0,-159.0,0.0,0.0
57.0,-156.0,0.0,0.0
57.0,-153.0,0.0,0.0
57.0,-150.0,0.0,0.0
57.0,-147.0,0.0,0.0
57.0,-144.0,0.0,0.0
57.0,-141.0,0.0,0.0
57.0,-138.0,0.0,0.0
57.0,-135.0,0.0,0.0
57.0,-132.0,0.0,0.0
57.0,-129.0,0.0,0.0
57.0,-126.0,0.0,0.0
57.0,-123.0,0.0,0.0
57.0,-120.0,0.0,0.0
57.0,-117.0,0.0,0.0
57.0,-114.0,0.0,0.0
57.0,-111.0,0.0,0.0
57.0,-108.0,0.0,0.0
57.0,-105.0,0.0,0.0
57.0,-102.0,0.0,0.0
57.0,-99.0,0.0,0.0
57.0,-96.0,0.0,0.0
57.0,-93.0,0.0,0.0
57.0,-90.0,0.0,0.0
57.0,-87.0,0.0,0.0
57.0,-84.0,0.0,0.0
57.0,-81.0,0.0,0.0
57.0,-78.0,0.0,0.0
57.0,-75.0,0.0,0.0
57.0,-72.0,0.0,0.0
57.0,-69.0,0.0,0.0
57.0,-66.0,0.0,0.0
57.0,-63.0,0.0,0.0
57.0,-60.0,0.0,0.0
57.0,-57.0,0.0,0.0
57.0,-54.0,0.0,0.0
57.0,-51.0,0.0,0.0
57.0,-48.0,0.0,0.0
57.0,-45.0,0.0,0.0
57.0,-42.0,0.0,0.0
57.0,-39.0,0.0,0.0
57.0,-36.0,0.0,0.0
57.0,-33.0,0.0,0.0
57.0,-30.0,0.0,0.0
57.0,-27.0,0.0,0.0
57.0,-24.0,0.0,0.0
57.0,-21.0,0.0,0.0
57.0,-18.0,0.0,0.0
57.0,-15.0,0.0,0.0
57.0,-12.0,0.0,0.0
57.0,-9.0,0.0,0.0
57.0,-6.0,0.0,0.0
57.0,-3.0,0.0,0.0
57.0,0.0,0.0,0.0
57.0,3.0,0.0,0.0
57.0,6.0,0.0,0.0
57.0,9.0,0.0,0.0
57.0,12.0,0.0,0.0
57.0,15.0,0.0,0.0
57.0,18.0,0.0,0.0
57.0,21.0,0.0,0.0
57.0,24.0,0.0,0.0
57.0,27.0,0.0,0.0
57.0,30.0,0.0,0.0
57.0,33.0,0.0,0.0
57.0,36.0,0.0,0.0
57.0,39.0,0.0,0.0
57.0,42.0,0.0,0.0
57.0,45.0,0.0,0.0
57.0,48.0,0.0,0.0
57.0,51.0,0.0,0.0
57.0,54.0,0.0,0.0
57.0,57.0,0.0,0.0
57.0,60.0,0.0,0.0
57.0,63.0,0.0,0.0
57.0,66.0,0.0,0.0
57.0,69.0,0.0,0.0
57.0,72.0,0.0,0.0
57.0,75.0,0.0,0.0
57.0,78.0,0.0,0.0
57.0,81.0,0.0,0.0
57.0,84.0,0.0,0.0
57.0,87.0,0.0,0.0
57.0,90.0,0.0,0.0
57.0,93.0,0.0,0.0
57.0,96.0,0.0,0.0
57.0,99.0,0.0,0.0
57.0,102.0,0.0,0.0
57.0,105.0,0.0,0.0
57.0,108.0,0.0,0.0
57.0,111.0,0.0,0.0
57.0,114.0,0.0,0.0
57.0,117.0,0.0,0.0
57.0,120.0,0.0,0.0
57.0,123.0,0.0,0.0
57.0,126.0,0.0,0.0
57.0,129.0,0.0,0.0
57.0,132.0,0.0,0.0
57.0,135.0,0.0,0.0
57.0,138.0,0.0,0.0
57.0,141.0,0.0,0.0
57.0,144.0,0.0,0.0
57.0,147.0,0.0,0.0
57.0,150.0,0.0,0.0
57.0,153.0,0.0,0.0
57.0,156.0,0.0,0.0
57.0,159.0,0.0,0.0
57.0,162.0,0.0,0.0
57.0,165.0,0.0,0.0
57.0,168.0,0.0,0.0
57.0,171.0,0.0,0.0
57.0,174.0,0.0,0.0
57.0,177.0,0.0,0.0
57.0,180.0,0.0,0.0
59.0,-180.0,0.0,0.0
59.0,-177.0,0.0,0.0
59.0,-174.0,0.0,0.0
59.0,-171.0,0.0,0.0
59.0,-168.0,0.0,0.0
59.0,-165.0,0.0,0.0
59.0,-162.0,0.0,0.0
59.0,-159.0,0.0,0.0
59.0,-156.0,0.0,0.0
59.0,-153.0,0.0,0.0
59.0,-150.0,0.0,0.0
59.0,-147.0,0.0,0.0
59.0,-144.0,0.0,0.0
59.0,-141.0,0.0,0.0
59.0,-138.0,0.0,0.0
59.0,-135.0,0.0,0.0
59.0,-132.0,0.0,0.0
59.0,-129.0,0.0,0.0
59.0,-126.0,0.0,0.0
59.0,-123.0,0.0,0.0
59.0,-120.0,0.0,0.0
59.0,-117.0,0.0,0.0
59.0,-114.0,0.0,0.0
59.0,-111.0,0.0,0.0
59.0,-108.0,0.0,0.0
59.0,-105.0,0.0,0.0
59.0,-102.0,0.0,0.0
59.0,-99.0,0.0,0.0
59.0,-96.0,0.0,0.0
59.0,-93.0,0.0,0.0
59.0,-90.0,0.0,0.0
59.0,-87.0,0.0,0.0
59.0,-84.0,0.0,0.0
59.0,-81.0,0.0,0.0
59.0,-78.0,0.0,0.0
59.0,-75.0,0.0,0.0
59.0,-72.0,0.0,0.0
59.0,-69.0,0.0,0.0
59.0,-66.0,0.0,0.0
59.0,-63.0,0.0,0.0
59.0,-60.0,0.0,0.0
59.0,-57.0,0.0,0.0
59.0,-54.0,0.0,0.0
59.0,-51.0,0.0,0.0
59.0,-48.0,0.0,0.0
59.0,-45.0,0.0,0.0
59.0,-42.0,0.0,0.0
59.0,-39.0,0.0,0.0
59.0,-36.0,0.0,0.0
59.0,-33.0,0.0,0.0
59.0,-30.0,0.0,0.0
59.0,-27.0,0.0,0.0
59.0,-24.0,0.0,0.0
59.0,-21.0,0.0,0.0
59.0,-18.0,0.0,0.0
59.0,-15.0,0.0,0.0
59.0,-12.0,0.0,0.0
59.0,-9.0,0.0,0.0
59.0,-6.0,0.0,0.0
59.0,-3.0,0.0,0.0
59.0,0.0,0.0,0.0
59.0,3.0,0.0,0.0
59.0,6.0,0.0,0.0
59.0,9.0,0.0,0.0
59.0,12.0,0.0,0.0
59.0,15.0,0.0,0.0
59.0,18.0,0.0,0.0
59.0,21.0,0.0,0.0
59.0,24.0,0.0,0.0
59.0,27.0,0.0,0.0
59.0,30.0,0.0,0.0
59.0,33.0,0.0,0.0
59.0,36.0,0.0,0.0
59.0,39.0,0.0,0.0
59.0,42.0,0.0,0.0
59.0,45.0,0.0,0.0
59.0,48.0,0.0,0.0
59.0,51.0,0.0,0.0
59.0,54.0,0.0,0.0
59.0,57.0,0.0,0.0
